iteration,batch,batch_loss,epoch_loss,elapsed_time
14,3800,0.446608,0.334121,10598.21
14,3850,0.357616,0.334295,10603.06
14,3900,0.36537,0.334443,10607.88
14,3950,0.310909,0.334348,10612.84
14,4000,0.247944,0.334489,10617.74
14,4050,0.420713,0.334633,10622.76
14,4100,0.385173,0.334664,10627.63
14,4150,0.267302,0.334623,10632.58
14,4200,0.277523,0.334765,10637.72
14,4250,0.258331,0.334793,10642.74
14,4300,0.245898,0.334716,10647.54
14,4350,0.415843,0.334917,10652.44
14,4400,0.312765,0.334809,10657.19
14,4450,0.332504,0.334761,10662.05
14,4500,0.370159,0.334908,10666.93
14,4550,0.38708,0.334859,10672.03
14,4600,0.276373,0.334996,10677.25
14,4650,0.333079,0.335155,10682.5
14,4700,0.289676,0.335048,10687.46
14,4750,0.485664,0.335172,10692.43
14,4800,0.277803,0.335257,10697.42
14,4850,0.360858,0.335383,10702.42
14,4900,0.269871,0.335393,10707.46
14,4950,0.212605,0.335468,10712.24
14,5000,0.443346,0.335325,10716.84
14,5050,0.303311,0.335318,10721.61
14,5100,0.322359,0.335322,10726.5
14,5150,0.259124,0.335602,10731.39
14,5200,0.432187,0.335845,10736.44
14,5250,0.250204,0.335889,10741.3
14,5300,0.276485,0.335912,10746.14
14,5350,0.331782,0.336051,10751.18
14,5400,0.296268,0.336247,10756.0
14,5450,0.33701,0.336282,10760.67
14,5500,0.461241,0.33647,10765.4
14,5550,0.24913,0.336594,10769.97
14,5600,0.331851,0.336625,10774.54
14,5650,0.312601,0.336797,10779.11
14,5700,0.327768,0.336974,10783.66
14,5750,0.453733,0.33694,10788.31
14,5800,0.330173,0.337122,10792.97
14,5850,0.371624,0.337121,10797.5
14,5900,0.39645,0.337139,10802.11
14,5950,0.27024,0.337078,10806.97
14,6000,0.271549,0.337073,10811.54
14,6050,0.355577,0.337159,10816.16
14,6100,0.330162,0.337144,10821.24
14,6150,0.441165,0.33714,10826.03
14,6200,0.234304,0.337121,10830.94
14,6250,0.276082,0.337081,10835.71
14,6300,0.337932,0.337175,10840.29
14,6350,0.307899,0.337253,10845.14
14,6400,0.342134,0.337165,10850.14
14,6450,0.304638,0.337167,10854.91
14,6500,0.332048,0.337136,10859.54
14,6550,0.25109,0.337169,10864.16
14,6600,0.361962,0.337108,10869.05
14,6650,0.295652,0.33707,10874.01
14,6700,0.341918,0.337211,10878.89
14,6750,0.411321,0.337248,10883.54
14,6800,0.223866,0.337409,10888.21
14,6850,0.269877,0.337393,10892.84
14,6900,0.516629,0.337541,10897.53
14,6950,0.42405,0.337626,10902.54
14,7000,0.316874,0.33762,10907.54
14,7050,0.355366,0.337728,10912.52
14,7100,0.321715,0.337694,10917.43
14,7150,0.290643,0.337692,10922.05
14,7200,0.339423,0.337811,10926.64
14,7250,0.403116,0.337749,10931.24
14,7300,0.328793,0.337784,10935.91
14,7350,0.273471,0.337842,10940.54
14,7400,0.356807,0.337923,10945.44
14,7450,0.384801,0.337819,10950.14
14,7500,0.378915,0.337912,10954.8
14,7550,0.495116,0.338007,10959.38
14,7600,0.475639,0.337992,10963.97
14,7650,0.306842,0.337971,10968.55
14,7700,0.415235,0.337989,10973.31
14,7750,0.347537,0.338023,10978.35
14,7800,0.328615,0.338084,10983.35
15,0,0.270886,0.270886,11070.19
15,50,0.462952,0.340019,11074.13
15,100,0.374516,0.332037,11078.0
15,150,0.468404,0.336032,11081.96
15,200,0.336546,0.330954,11085.85
15,250,0.349931,0.330807,11089.74
15,300,0.237703,0.328694,11093.61
15,350,0.337777,0.32918,11097.47
15,400,0.251934,0.329383,11101.37
15,450,0.388677,0.328007,11105.28
15,500,0.416514,0.327701,11109.14
15,550,0.326432,0.327614,11113.36
15,600,0.408648,0.327605,11117.52
15,650,0.351455,0.327089,11121.73
15,700,0.333006,0.326476,11126.03
15,750,0.325136,0.325735,11130.49
15,800,0.565529,0.325414,11134.92
15,850,0.389622,0.326024,11139.31
15,900,0.451494,0.326577,11143.97
15,950,0.477498,0.32616,11149.0
15,1000,0.294016,0.325613,11154.01
15,1050,0.351677,0.324837,11159.04
15,1100,0.222347,0.325177,11164.06
15,1150,0.214215,0.324852,11169.17
15,1200,0.457271,0.325712,11174.22
15,1250,0.457587,0.326123,11179.34
15,1300,0.295302,0.326028,11184.38
15,1350,0.379455,0.326072,11189.34
15,1400,0.221248,0.326789,11193.93
15,1450,0.326477,0.326735,11198.64
15,1500,0.408548,0.327342,11203.28
15,1550,0.302581,0.326926,11208.03
15,1600,0.419159,0.327195,11212.9
15,1650,0.154215,0.327261,11217.77
15,1700,0.306332,0.327502,11222.85
15,1750,0.298587,0.327972,11227.73
15,1800,0.439026,0.328145,11232.74
15,1850,0.461167,0.327626,11237.64
15,1900,0.358009,0.328404,11242.58
15,1950,0.267507,0.3288,11247.39
15,2000,0.3508,0.328305,11252.07
15,2050,0.314788,0.328172,11256.6
15,2100,0.232971,0.327737,11261.27
15,2150,0.333565,0.328044,11266.02
15,2200,0.330037,0.327735,11270.94
15,2250,0.377673,0.328004,11275.87
15,2300,0.336433,0.327833,11280.71
15,2350,0.15203,0.32777,11285.57
15,2400,0.236669,0.327344,11290.43
15,2450,0.313732,0.327565,11295.14
15,2500,0.326911,0.327297,11299.84
15,2550,0.335683,0.327307,11304.56
15,2600,0.447435,0.327157,11309.22
15,2650,0.444909,0.326911,11313.89
15,2700,0.297651,0.327046,11318.36
15,2750,0.400737,0.327342,11323.2
15,2800,0.335147,0.32732,11327.96
15,2850,0.427544,0.327306,11332.55
15,2900,0.343515,0.327387,11337.24
15,2950,0.290744,0.327564,11341.73
15,3000,0.268105,0.327691,11346.25
15,3050,0.243218,0.327879,11350.88
15,3100,0.350389,0.327869,11355.48
15,3150,0.34394,0.32795,11360.04
15,3200,0.369843,0.327779,11364.65
15,3250,0.30975,0.327965,11369.36
15,3300,0.314792,0.327996,11374.19
15,3350,0.276771,0.327731,11378.73
15,3400,0.419055,0.327785,11383.42
15,3450,0.301248,0.327946,11388.37
15,3500,0.397876,0.328231,11392.94
15,3550,0.351669,0.328293,11397.53
15,3600,0.417069,0.328539,11402.09
15,3650,0.320273,0.328516,11406.99
15,3700,0.365049,0.32866,11411.92
15,3750,0.399876,0.328763,11416.44
15,3800,0.326764,0.328787,11420.88
15,3850,0.431986,0.328959,11425.65
15,3900,0.343587,0.328957,11430.52
15,3950,0.343486,0.329009,11435.18
15,4000,0.23659,0.329129,11439.72
15,4050,0.312922,0.329028,11444.22
15,4100,0.441315,0.328839,11448.64
15,4150,0.315495,0.328951,11452.99
15,4200,0.533895,0.32918,11457.78
15,4250,0.21182,0.32923,11462.54
15,4300,0.281749,0.329156,11467.3
15,4350,0.310921,0.329069,11471.98
15,4400,0.236081,0.32924,11476.71
15,4450,0.291656,0.32919,11481.33
15,4500,0.373409,0.329134,11486.17
15,4550,0.242032,0.329091,11490.6
15,4600,0.283793,0.329192,11495.38
15,4650,0.437472,0.32952,11499.94
15,4700,0.27329,0.329734,11504.72
15,4750,0.256251,0.329669,11509.69
15,4800,0.354238,0.32993,11514.57
15,4850,0.30615,0.330039,11519.38
15,4900,0.393833,0.330165,11524.32
15,4950,0.450261,0.330081,11529.14
15,5000,0.248793,0.329849,11533.98
15,5050,0.280783,0.329827,11539.1
15,5100,0.358769,0.329842,11543.97
15,5150,0.259332,0.329926,11548.94
15,5200,0.22497,0.329923,11553.75
15,5250,0.411374,0.329904,11558.33
15,5300,0.386224,0.329938,11563.01
15,5350,0.240417,0.329972,11567.66
15,5400,0.258677,0.329898,11572.32
15,5450,0.192622,0.329839,11576.99
15,5500,0.348871,0.329925,11581.86
15,5550,0.464625,0.329929,11587.24
15,5600,0.357367,0.330016,11592.79
15,5650,0.284024,0.329962,11598.32
15,5700,0.342921,0.329958,11603.29
15,5750,0.410985,0.330144,11608.08
15,5800,0.319978,0.330241,11612.8
15,5850,0.484204,0.330234,11618.07
15,5900,0.271133,0.330502,11623.0
15,5950,0.275106,0.330512,11628.08
15,6000,0.388103,0.330571,11633.55
15,6050,0.478079,0.33059,11639.15
15,6100,0.271558,0.330722,11644.73
15,6150,0.345009,0.330869,11650.23
15,6200,0.39193,0.330785,11655.28
15,6250,0.249563,0.330906,11660.9
15,6300,0.281632,0.330963,11666.55
15,6350,0.357412,0.330847,11671.81
15,6400,0.358628,0.330861,11677.22
15,6450,0.315919,0.330947,11682.25
15,6500,0.288935,0.33093,11687.75
15,6550,0.335397,0.330926,11693.39
15,6600,0.399844,0.330975,11698.89
15,6650,0.320713,0.331062,11704.37
15,6700,0.411687,0.331141,11709.24
15,6750,0.291185,0.331206,11714.08
15,6800,0.493266,0.331146,11719.04
15,6850,0.364301,0.331171,11723.94
15,6900,0.2314,0.331219,11728.74
15,6950,0.259029,0.331312,11732.63
15,7000,0.277827,0.331261,11736.51
15,7050,0.353745,0.331342,11740.34
15,7100,0.207129,0.331173,11744.15
15,7150,0.355937,0.331089,11747.88
15,7200,0.361571,0.33132,11751.59
15,7250,0.296693,0.331439,11755.32
15,7300,0.335337,0.331364,11759.08
15,7350,0.354345,0.33143,11762.86
15,7400,0.377411,0.331445,11766.63
15,7450,0.38898,0.331446,11770.36
15,7500,0.345115,0.331476,11774.11
15,7550,0.382641,0.331525,11777.81
15,7600,0.299444,0.33159,11781.47
15,7650,0.211314,0.331578,11785.16
15,7700,0.217187,0.331633,11788.95
15,7750,0.319316,0.331664,11792.72
15,7800,0.258233,0.331633,11796.48
16,0,0.297878,0.297878,11878.68
16,50,0.312826,0.335984,11882.81
16,100,0.240547,0.333159,11886.79
16,150,0.317236,0.327588,11890.71
16,200,0.341068,0.323751,11894.64
16,250,0.286671,0.323328,11898.58
16,300,0.310215,0.319656,11902.46
16,350,0.290253,0.318389,11906.31
16,400,0.233571,0.317363,11910.14
16,450,0.440459,0.316785,11913.88
16,500,0.300485,0.317605,11917.64
16,550,0.391356,0.317814,11921.4
16,600,0.211325,0.318251,11925.09
16,650,0.40395,0.319909,11928.83
16,700,0.333501,0.320078,11932.59
16,750,0.246958,0.320517,11936.33
16,800,0.301348,0.320911,11940.07
16,850,0.360385,0.320929,11943.81
16,900,0.323145,0.320564,11947.55
16,950,0.372197,0.320957,11951.28
16,1000,0.372541,0.321084,11955.01
16,1050,0.277575,0.320568,11958.73
16,1100,0.471904,0.320561,11962.49
16,1150,0.241747,0.32147,11966.24
16,1200,0.261907,0.321554,11970.0
16,1250,0.406712,0.32149,11973.75
16,1300,0.483188,0.321456,11977.5
16,1350,0.357974,0.320999,11981.25
16,1400,0.387803,0.321059,11984.97
16,1450,0.259809,0.320769,11988.67
16,1500,0.386164,0.321129,11992.44
16,1550,0.325799,0.321134,11996.19
16,1600,0.380673,0.321577,11999.91
16,1650,0.374873,0.32198,12003.62
16,1700,0.287751,0.321958,12007.33
16,1750,0.421093,0.32197,12011.14
16,1800,0.125548,0.321378,12014.92
16,1850,0.286369,0.321573,12018.65
16,1900,0.268453,0.32147,12022.37
16,1950,0.35203,0.321458,12026.1
16,2000,0.319765,0.321505,12029.88
16,2050,0.283656,0.321404,12033.65
16,2100,0.228007,0.321334,12037.4
16,2150,0.223553,0.321464,12041.16
16,2200,0.260676,0.321604,12044.88
16,2250,0.300042,0.321869,12048.62
16,2300,0.317436,0.32223,12052.4
16,2350,0.416156,0.322062,12056.17
16,2400,0.297039,0.321996,12062.15
16,2450,0.287271,0.322181,12070.32
16,2500,0.323716,0.322232,12075.33
16,2550,0.273559,0.322736,12079.87
16,2600,0.294593,0.32285,12084.66
16,2650,0.313958,0.322793,12089.15
16,2700,0.308077,0.322421,12093.81
16,2750,0.366768,0.322325,12098.42
16,2800,0.285269,0.322639,12103.03
16,2850,0.219553,0.322741,12108.14
16,2900,0.294365,0.322827,12113.34
16,2950,0.231865,0.322707,12118.84
16,3000,0.276068,0.323007,12124.56
16,3050,0.38811,0.323072,12130.32
16,3100,0.289058,0.323043,12136.09
16,3150,0.118261,0.323067,12141.86
16,3200,0.370041,0.32304,12146.81
16,3250,0.289598,0.323153,12151.06
16,3300,0.327414,0.323364,12154.96
16,3350,0.356331,0.32318,12158.85
16,3400,0.339387,0.323146,12162.78
16,3450,0.346663,0.323006,12166.71
16,3500,0.251655,0.322896,12170.63
16,3550,0.344646,0.323198,12174.53
16,3600,0.47318,0.323259,12178.39
16,3650,0.271271,0.323164,12182.22
16,3700,0.325913,0.323257,12186.05
16,3750,0.49299,0.323276,12189.89
16,3800,0.35521,0.323367,12193.69
16,3850,0.347008,0.323337,12197.48
16,3900,0.209178,0.323286,12201.27
16,3950,0.327823,0.323392,12205.1
16,4000,0.312112,0.323454,12208.95
16,4050,0.283637,0.323393,12212.79
16,4100,0.375764,0.323451,12216.7
16,4150,0.207655,0.32362,12220.52
16,4200,0.354774,0.323783,12224.33
16,4250,0.352645,0.323764,12228.14
16,4300,0.299346,0.32372,12231.94
16,4350,0.405818,0.323707,12235.76
16,4400,0.314113,0.32366,12239.57
16,4450,0.215458,0.323576,12243.38
16,4500,0.476517,0.323441,12247.22
16,4550,0.296237,0.323336,12251.03
16,4600,0.313821,0.323232,12255.5
16,4650,0.295784,0.323253,12260.23
16,4700,0.282688,0.323373,12264.14
16,4750,0.342718,0.3236,12268.04
16,4800,0.347788,0.323801,12271.92
16,4850,0.328126,0.323863,12275.72
16,4900,0.253336,0.323795,12279.56
16,4950,0.301794,0.323806,12283.38
16,5000,0.322008,0.323757,12287.18
16,5050,0.304703,0.323696,12290.98
16,5100,0.251221,0.3236,12294.78
16,5150,0.347713,0.323771,12298.61
16,5200,0.353656,0.323877,12302.44
16,5250,0.287185,0.32392,12306.27
16,5300,0.212673,0.323792,12310.07
16,5350,0.37728,0.323778,12313.87
16,5400,0.313393,0.323867,12317.69
16,5450,0.335838,0.323772,12321.51
16,5500,0.234281,0.323676,12325.33
16,5550,0.308844,0.323822,12329.2
16,5600,0.21478,0.323921,12333.0
16,5650,0.342548,0.323874,12336.8
16,5700,0.285208,0.324107,12340.62
16,5750,0.283299,0.32417,12344.47
16,5800,0.264549,0.324293,12348.26
16,5850,0.38583,0.324285,12352.03
16,5900,0.466692,0.324494,12355.87
16,5950,0.283563,0.324603,12359.71
16,6000,0.313203,0.324666,12363.57
16,6050,0.268152,0.324644,12367.41
16,6100,0.327113,0.324707,12371.23
16,6150,0.330677,0.324783,12375.07
16,6200,0.349244,0.324844,12378.92
16,6250,0.289286,0.324833,12382.8
16,6300,0.310152,0.324862,12386.66
16,6350,0.36316,0.324825,12390.72
16,6400,0.309882,0.32495,12394.53
16,6450,0.335503,0.325045,12398.37
16,6500,0.313667,0.325087,12402.18
16,6550,0.258046,0.325137,12406.05
16,6600,0.393143,0.325148,12410.01
16,6650,0.40731,0.325254,12415.06
16,6700,0.507932,0.325351,12420.31
16,6750,0.396757,0.325372,12425.16
16,6800,0.35357,0.325388,12430.39
16,6850,0.400772,0.325318,12435.83
16,6900,0.226722,0.32532,12441.29
16,6950,0.242224,0.325262,12446.74
16,7000,0.316999,0.325227,12451.75
16,7050,0.318875,0.325296,12456.35
16,7100,0.352518,0.325319,12460.95
16,7150,0.358791,0.325295,12465.73
16,7200,0.32171,0.325285,12471.04
16,7250,0.506982,0.325281,12476.68
16,7300,0.356515,0.325345,12482.44
16,7350,0.340327,0.32527,12488.2
16,7400,0.35175,0.325227,12493.39
16,7450,0.295474,0.32533,12498.52
16,7500,0.455711,0.325524,12503.24
16,7550,0.19718,0.32555,12507.95
16,7600,0.329229,0.325607,12512.53
16,7650,0.236145,0.325637,12517.14
16,7700,0.328998,0.325624,12521.98
16,7750,0.400259,0.325658,12526.98
16,7800,0.303301,0.325671,12532.22
17,0,0.30294,0.30294,12626.08
17,50,0.277075,0.304969,12630.06
17,100,0.351491,0.299269,12633.88
17,150,0.304429,0.311072,12637.73
17,200,0.270398,0.311158,12641.58
17,250,0.374069,0.310068,12645.42
17,300,0.318655,0.309909,12649.23
17,350,0.336591,0.308772,12653.03
17,400,0.355143,0.307011,12656.87
17,450,0.257613,0.308451,12660.71
17,500,0.30246,0.309686,12664.54
17,550,0.342629,0.309993,12668.33
17,600,0.32396,0.30903,12672.11
17,650,0.267203,0.310715,12675.86
17,700,0.436246,0.311807,12679.6
17,750,0.388761,0.312065,12683.34
17,800,0.324889,0.312892,12687.14
17,850,0.362835,0.313143,12690.93
17,900,0.233652,0.312568,12694.75
17,950,0.223878,0.31208,12698.51
17,1000,0.276437,0.311673,12702.3
17,1050,0.409075,0.312365,12706.07
17,1100,0.30383,0.312738,12709.86
17,1150,0.280437,0.31286,12713.65
17,1200,0.347371,0.313053,12717.42
17,1250,0.196227,0.312448,12721.22
17,1300,0.337777,0.312912,12725.01
17,1350,0.310916,0.313553,12728.85
17,1400,0.4721,0.313593,12732.64
17,1450,0.236596,0.312931,12736.54
17,1500,0.26778,0.313476,12740.46
17,1550,0.241497,0.313053,12744.24
17,1600,0.350821,0.313194,12749.25
17,1650,0.188443,0.313299,12754.6
17,1700,0.409462,0.313491,12759.17
17,1750,0.342066,0.314311,12764.2
17,1800,0.368595,0.313755,12769.15
17,1850,0.190773,0.313431,12774.41
17,1900,0.357933,0.313118,12779.72
17,1950,0.314455,0.313188,12785.12
17,2000,0.371912,0.313118,12790.13
17,2050,0.216619,0.312996,12795.43
17,2100,0.306409,0.313403,12800.76
17,2150,0.349447,0.313604,12805.94
17,2200,0.486055,0.313983,12811.46
17,2250,0.238645,0.314245,12816.08
17,2300,0.309312,0.313934,12821.33
17,2350,0.367594,0.314024,12826.75
17,2400,0.279636,0.314098,12832.16
17,2450,0.263331,0.314057,12837.57
17,2500,0.292387,0.314516,12843.04
17,2550,0.324432,0.314634,12848.36
17,2600,0.345986,0.314573,12853.8
17,2650,0.279595,0.314726,12859.3
17,2700,0.341832,0.314699,12864.98
17,2750,0.326799,0.314755,12870.44
17,2800,0.220937,0.314873,12875.25
17,2850,0.34484,0.314643,12880.0
17,2900,0.330261,0.314783,12885.39
17,2950,0.320397,0.314823,12890.8
17,3000,0.319778,0.314841,12896.22
17,3050,0.262839,0.315382,12901.63
17,3100,0.287511,0.315496,12907.17
17,3150,0.351507,0.315819,12912.75
17,3200,0.238125,0.315693,12918.37
17,3250,0.375968,0.315572,12924.1
17,3300,0.410108,0.315855,12929.49
17,3350,0.427578,0.315805,12934.11
17,3400,0.443568,0.315993,12938.61
17,3450,0.270562,0.315823,12943.27
17,3500,0.281341,0.315836,12948.23
17,3550,0.307556,0.315679,12953.01
17,3600,0.23548,0.315766,12957.59
17,3650,0.38054,0.315702,12962.96
17,3700,0.437652,0.315623,12968.35
17,3750,0.293643,0.315833,12973.92
17,3800,0.324412,0.315851,12979.65
17,3850,0.497427,0.315976,12985.39
17,3900,0.200287,0.315927,12990.39
17,3950,0.174828,0.315942,12995.11
17,4000,0.228904,0.315946,13000.09
17,4050,0.429246,0.316166,13005.06
17,4100,0.256956,0.316286,13010.03
17,4150,0.244515,0.316199,13014.88
17,4200,0.299608,0.316202,13019.56
17,4250,0.309306,0.316072,13024.28
17,4300,0.229965,0.31609,13029.93
17,4350,0.227967,0.31609,13035.49
17,4400,0.34696,0.315987,13041.03
17,4450,0.356127,0.316196,13046.55
17,4500,0.23941,0.31624,13052.14
17,4550,0.325686,0.316378,13057.69
17,4600,0.203431,0.316515,13063.37
17,4650,0.243214,0.316538,13069.04
17,4700,0.317318,0.31667,13074.69
17,4750,0.262987,0.316559,13080.29
17,4800,0.161673,0.316372,13085.89
17,4850,0.347607,0.316347,13091.38
17,4900,0.252309,0.31656,13096.56
17,4950,0.386698,0.316624,13102.17
17,5000,0.250714,0.316631,13107.85
17,5050,0.288738,0.316668,13112.56
17,5100,0.362587,0.316715,13117.18
17,5150,0.333072,0.316716,13122.1
17,5200,0.355726,0.316779,13127.55
17,5250,0.34588,0.316761,13132.78
17,5300,0.299632,0.316746,13138.12
17,5350,0.337422,0.31685,13143.5
17,5400,0.3489,0.316951,13148.95
17,5450,0.311556,0.317019,13154.68
17,5500,0.229339,0.317162,13160.42
17,5550,0.327807,0.31722,13166.14
17,5600,0.224431,0.317373,13171.83
17,5650,0.357838,0.317396,13177.54
17,5700,0.475876,0.317537,13183.3
17,5750,0.360417,0.317701,13189.06
17,5800,0.392718,0.317925,13194.83
17,5850,0.33191,0.317948,13200.59
17,5900,0.271565,0.317871,13205.62
17,5950,0.256632,0.317903,13210.14
17,6000,0.310026,0.31789,13214.85
17,6050,0.287051,0.317905,13219.76
17,6100,0.340777,0.317945,13224.93
17,6150,0.368892,0.317954,13229.81
17,6200,0.347809,0.318014,13233.74
17,6250,0.361188,0.318069,13237.59
17,6300,0.351016,0.318067,13241.38
17,6350,0.329834,0.318159,13245.14
17,6400,0.484982,0.318334,13248.97
17,6450,0.474499,0.318427,13252.81
17,6500,0.315888,0.318415,13256.7
17,6550,0.280879,0.318534,13260.75
17,6600,0.542668,0.318637,13265.84
17,6650,0.228062,0.318639,13271.04
17,6700,0.308937,0.318673,13276.29
17,6750,0.294253,0.318742,13281.07
17,6800,0.321941,0.31884,13286.03
17,6850,0.37041,0.318868,13290.97
17,6900,0.393547,0.318859,13295.93
17,6950,0.413966,0.318889,13300.76
17,7000,0.23845,0.319084,13305.44
17,7050,0.245375,0.319001,13310.23
17,7100,0.338131,0.318943,13314.85
17,7150,0.33565,0.318891,13319.52
17,7200,0.339285,0.318934,13324.21
17,7250,0.380153,0.319139,13328.95
17,7300,0.306642,0.319167,13333.81
17,7350,0.419623,0.319224,13338.38
17,7400,0.314344,0.319439,13343.05
17,7450,0.322099,0.319512,13347.29
17,7500,0.306056,0.319679,13351.35
17,7550,0.405878,0.319809,13355.19
17,7600,0.332355,0.319798,13359.02
17,7650,0.286942,0.319836,13362.84
17,7700,0.296611,0.319829,13366.63
17,7750,0.407941,0.319731,13370.42
17,7800,0.212108,0.319763,13374.21
18,0,0.384174,0.384174,13455.49
18,50,0.274799,0.299858,13459.57
18,100,0.227587,0.298927,13463.51
18,150,0.294311,0.300759,13467.43
18,200,0.248452,0.30367,13471.33
18,250,0.321372,0.307086,13475.15
18,300,0.3452,0.308547,13478.94
18,350,0.429127,0.307896,13482.75
18,400,0.16461,0.306768,13486.58
18,450,0.250822,0.306738,13490.41
18,500,0.258227,0.305414,13494.24
18,550,0.435674,0.305394,13498.08
18,600,0.240017,0.306172,13502.0
18,650,0.452419,0.306602,13505.84
18,700,0.357614,0.307345,13509.67
18,750,0.317469,0.305872,13513.48
18,800,0.239802,0.306298,13517.32
18,850,0.307402,0.306676,13521.23
18,900,0.290001,0.307068,13525.12
18,950,0.245218,0.308516,13529.0
18,1000,0.321122,0.30858,13532.82
18,1050,0.251657,0.308104,13536.61
18,1100,0.367688,0.307246,13540.41
18,1150,0.358242,0.307528,13544.2
18,1200,0.282649,0.308013,13547.94
18,1250,0.270531,0.308069,13551.68
18,1300,0.260508,0.307561,13555.43
18,1350,0.311244,0.307895,13559.19
18,1400,0.36002,0.307686,13562.97
18,1450,0.23765,0.308274,13566.77
18,1500,0.418271,0.308824,13570.6
18,1550,0.261892,0.309349,13574.43
18,1600,0.291352,0.309459,13578.25
18,1650,0.439612,0.310153,13582.03
18,1700,0.237052,0.309823,13585.82
18,1750,0.369663,0.309951,13589.58
18,1800,0.30636,0.309863,13593.35
18,1850,0.375105,0.309656,13597.1
18,1900,0.308237,0.309553,13600.84
18,1950,0.297947,0.309222,13604.58
18,2000,0.428712,0.309226,13608.36
18,2050,0.290836,0.309868,13612.11
18,2100,0.307436,0.310184,13615.88
18,2150,0.276537,0.310007,13619.63
18,2200,0.263567,0.309904,13623.36
18,2250,0.406552,0.310229,13627.15
18,2300,0.266749,0.31027,13630.95
18,2350,0.245467,0.310297,13634.69
18,2400,0.374072,0.310238,13638.44
18,2450,0.244229,0.310276,13642.18
18,2500,0.386655,0.310546,13646.02
18,2550,0.251947,0.310445,13649.86
18,2600,0.385223,0.310502,13653.63
18,2650,0.41318,0.310702,13657.42
18,2700,0.429988,0.310804,13661.2
18,2750,0.221595,0.310972,13665.17
18,2800,0.275004,0.310902,13669.01
18,2850,0.29482,0.31094,13672.83
18,2900,0.244782,0.310957,13677.19
18,2950,0.340877,0.311048,13681.76
18,3000,0.23154,0.311078,13686.37
18,3050,0.298121,0.310977,13691.1
18,3100,0.26321,0.310886,13695.67
18,3150,0.300107,0.310979,13700.3
18,3200,0.356426,0.311178,13705.01
18,3250,0.257398,0.311008,13709.66
18,3300,0.343582,0.311138,13713.89
18,3350,0.273694,0.311343,13717.78
18,3400,0.375866,0.311264,13721.6
18,3450,0.351532,0.311188,13725.39
18,3500,0.310673,0.311358,13729.24
18,3550,0.322428,0.311612,13733.1
18,3600,0.375006,0.311682,13736.93
18,3650,0.267515,0.311589,13740.78
18,3700,0.369386,0.311664,13744.88
18,3750,0.373548,0.311539,13749.61
18,3800,0.382828,0.311452,13754.31
18,3850,0.457937,0.31159,13758.9
18,3900,0.29585,0.311624,13763.55
18,3950,0.22649,0.311979,13767.99
18,4000,0.31501,0.312104,13771.91
18,4050,0.294759,0.31225,13775.7
18,4100,0.328142,0.312369,13779.49
18,4150,0.255352,0.312429,13783.27
18,4200,0.396368,0.312625,13787.06
18,4250,0.346412,0.312385,13790.85
18,4300,0.357478,0.312232,13794.59
18,4350,0.357917,0.312367,13798.3
18,4400,0.268484,0.312214,13802.04
18,4450,0.350971,0.312164,13805.83
18,4500,0.295274,0.312055,13809.62
18,4550,0.298465,0.312294,13813.44
18,4600,0.441692,0.312229,13817.28
18,4650,0.274127,0.312443,13821.06
18,4700,0.322162,0.312412,13824.87
18,4750,0.239135,0.312518,13828.89
18,4800,0.223418,0.312729,13832.72
18,4850,0.51183,0.31293,13836.58
18,4900,0.329588,0.312762,13840.41
18,4950,0.262022,0.312938,13844.2
18,5000,0.285631,0.312849,13847.99
18,5050,0.241896,0.31284,13851.79
18,5100,0.440253,0.312944,13855.55
18,5150,0.34764,0.312876,13859.34
18,5200,0.281779,0.313069,13863.16
18,5250,0.246435,0.313108,13866.98
18,5300,0.210403,0.313153,13870.83
18,5350,0.37851,0.313279,13874.7
18,5400,0.388058,0.313428,13878.53
18,5450,0.394326,0.313518,13882.35
18,5500,0.346889,0.313389,13886.18
18,5550,0.305767,0.31339,13890.01
18,5600,0.376012,0.313314,13893.78
18,5650,0.270088,0.313374,13897.55
18,5700,0.435317,0.313452,13901.35
18,5750,0.362843,0.313503,13905.14
18,5800,0.261201,0.313469,13908.94
18,5850,0.281275,0.313426,13912.7
18,5900,0.32643,0.313409,13916.51
18,5950,0.302596,0.31343,13920.32
18,6000,0.36078,0.31339,13924.15
18,6050,0.232968,0.313436,13928.01
18,6100,0.244511,0.313506,13931.86
18,6150,0.359459,0.313721,13935.71
18,6200,0.344377,0.31383,13939.58
18,6250,0.249794,0.313854,13943.42
18,6300,0.406059,0.313828,13947.24
18,6350,0.443988,0.313919,13951.06
18,6400,0.342736,0.313846,13954.86
18,6450,0.224443,0.313756,13958.64
18,6500,0.399765,0.313792,13962.44
18,6550,0.344965,0.313824,13966.21
18,6600,0.385518,0.313871,13969.98
18,6650,0.278086,0.313903,13973.78
18,6700,0.320671,0.314064,13977.54
18,6750,0.289908,0.314063,13981.29
18,6800,0.328631,0.314091,13985.05
18,6850,0.321526,0.314147,13988.77
18,6900,0.369427,0.314169,13992.53
18,6950,0.369142,0.314256,13996.31
18,7000,0.313238,0.314184,14000.08
18,7050,0.335505,0.314307,14003.89
18,7100,0.237455,0.314264,14007.68
18,7150,0.273226,0.314235,14011.49
18,7200,0.42757,0.314266,14015.28
18,7250,0.393454,0.31432,14019.06
18,7300,0.449801,0.314459,14022.84
18,7350,0.381292,0.314551,14026.62
18,7400,0.268743,0.314545,14030.41
18,7450,0.54186,0.314574,14034.19
